#,formula,activity,Syngony,"length, nm","width, nm","depth, nm",surface,pol,surf,"Mw(coat), g/mol","Km, mM","Vmax, mM/s",ReactionType,"C min, mM","C max, mM","C(const), mM",Ccat(mg/mL),ph,"temp, °C",Zpotential,"SurfaceArea, m^2/g ",link,,,,,
1076,Pd,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000.00,0.1098,0.000058200,TMB + H2O2,0.0500,0.7000,10.000,200.0000000,4.5,25,,,https://doi.org/10.1039/C5NR05675F,,,,,
1077,Pd,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000.00,4.3980,0.000065100,H2O2 + TMB,0.5000,10.0000,0.500,200.0000000,4.5,25,,,https://doi.org/10.1039/C5NR05675F,,,,,
1078,Pd@Pt,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000.00,0.0865,0.000062280,TMB + H2O2,0.0500,0.7000,10.000,200.0000000,4.5,25,,,https://doi.org/10.1039/C5NR05675F,,,,,
1079,Pd@Pt,peroxidase,6,63.5,63.5,1.8,naked,poly(N-Vinylpyrrolidone),0,30000.00,2.2310,0.000050000,H2O2 + TMB,0.5000,10.0000,0.500,200.0000000,4.5,25,,,https://doi.org/10.1039/C5NR05675F,,,,,
1080,Co3O4,peroxidase,7,300,20,20,montmorillonite,0,0,360.31,0.0022,0.000017495,TMB + H2O2,0.0010,0.0900,25.000,0.3000000,4,40,,,https://doi.org/10.1039/C7NJ03880A,,,,,
1081,Co3O4,peroxidase,7,300,20,20,montmorillonite,0,0,360.31,20.4920,0.000342300,H2O2 + TMB,20.0000,80.0000,1.000,0.3000000,4,40,,,https://doi.org/10.1039/C7NJ03880A,,,,,
1082,(CeO2)0.10/Co3O4,peroxidase,7,500,500,500,naked,0,glucose,180.16,0.1400,0.000413000,TMB + H2O2,0.1000,1.0000,100.000,0.0500000,4,40,,110,https://doi.org/10.1039/C6TB02750D,,,,,
1083,(CeO2)0.10/Co3O4,peroxidase,7,500,500,500,naked,0,glucose,180.16,7.0900,0.000433000,H2O2 + TMB,10.0000,150.0000,0.800,0.0500000,4,40,,110,https://doi.org/10.1039/C6TB02750D,,,,,
1084,Cu2(OH)3Cl-CeO2,peroxidase,,1000,1000,1000,naked,0,0,0,12.3600,0.000106200,TMB + H2O2,0.2000,0.8000,8.000,0.0400000,3,25,,,https://doi.org/10.1007/s00604-015-1506-8,,,,,
1085,Cu2(OH)3Cl-CeO2,peroxidase,,1000,1000,1000,naked,0,0,0,11.6100,0.000081500,H2O2 + TMB,0.8000,1.5385,8.000,0.0400000,3,25,,,https://doi.org/10.1007/s00604-015-1506-8,,,,,
1086,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0,0.1730,0.000172000,TMB + H2O2,0.0010,0.8000,1 000.000,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1087,Fe3O4,peroxidase,7,25,25,25,naked,0,0,0,185.0000,0.282000000,H2O2 + TMB,5.0000,1 000.0000,0.800,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1088,Fe3O4,peroxidase,7,28,28,28,"poly(ethylene oxide), phosphine oxide",oleic acid,0,2000.00,0.1870,0.000591000,TMB + H2O2,0.0010,1.0000,1 000.0000,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1089,Fe3O4,peroxidase,7,28,28,28,poly(ethylene oxide),oleic acid,0,2000.00,30.0000,0.580000000,H2O2 + TMB,10.0000,1 000.0000,0.800,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1090,Fe3O4,peroxidase,7,28,28,28,mPEG-Dimyristoyl glycerol,oleic acid,0,2000.00,0.1850,0.000519000,TMB + H2O2,0.0010,1.0000,1 000.0000,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1091,Fe3O4,peroxidase,7,28,28,28,mPEG-Dimyristoyl glycerol,oleic acid,0,2000.00,39.0000,0.529000000,H2O2 + TMB,10.0000,1 000.0000,0.800,0.0200000,4,45,,,https://doi.org/10.1007/s00604-017-2198-z,,,,,
1092,RuTe,peroxidase,6,130,14,14,naked,poly(N-Vinylpyrrolidone),0,40000.00,208.8500,0.000026600,H2O2 + TMB,10.0000,700.0000,10.000,2.0000000,5,,-21.3,,https://doi.org/10.1021/acsnano.9b09974,,,,,
1093,RuTe,catalase,6,130,14,14,naked,poly(N-Vinylpyrrolidone),0,40000.00,0.0188,0.058900000,H2O2 + ammonium molybdate,10.0000,200.0000,,2.0000000,6,,-21.3,,https://doi.org/10.1021/acsnano.9b09974,,,,,
1094,Cu1.2Te,oxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000.00,0.2900,0.0149,GSH,0.1000,0.9000,no,0.0200000,,,,,https://doi.org/10.1002/anie.201909729,,,,,
1095,Cu1.2Te,oxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000.00,0.1900,0.0193,GSH,0.1000,0.9000,no,0.0200000,,,,,https://doi.org/10.1002/anie.201909729,,,,,
1096,Cu1.2Te,peroxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000.00,189,0.000730000,H2O2 + TMB,10.0000,97.9000,10.000,0.5000000,5,,,,https://doi.org/10.1002/anie.201909729,,,,,
1097,Cu1.2Te,peroxidase,,17,11,9,poly(ethylene oxide),oleic acid,oleylamine,2000.00,135,0.000870000,H2O2 + TMB,10.0000,97.9000,10.000,0.5000000,5,,,,https://doi.org/10.1002/anie.201909729,,,,,
1098,MnO2,oxidase,4,1000,1000,1000,naked,0,0,0,0.1000,0.000200000,TMB,0.0200,0.2000,no,0.5000000,4,,,,https://doi.org/10.1039/D3NJ00136A,,,,,
1099,CuMnO2,oxidase,7,400,400,400,naked,0,0,0,0.0499,0.000750400,TMB,0.0500,0.8000,no,0.0650000,4,30,,443.5,https://doi.org/10.1016/j.colsurfa.2022.129887,,,,,
1100,CuO ,peroxidase,2,200,200,200,poly(acrylonitrile),poly(N-Vinylpyrrolidone),0,4000.00,0.5800,0.000201400,TMB + H2O2,0.1000,1.0000,5.000,1.0000000,4,35,,156.8,https://doi.org/10.1021/acssuschemeng.1c00723,,,,,
1101,CuO ,peroxidase,2,200,200,200,poly(acrylonitrile),poly(N-Vinylpyrrolidone),0,4000.00,0.0900,0.000046800,H2O2 + TMB,1.0000,10.0000,0.400,1.0000000,4,35,,156.8,https://doi.org/10.1021/acssuschemeng.1c00723,,,,,
1102,RhPt,peroxidase,7,3.5,3.5,3.5,citric acid,0,0,192.12,0.1290,0.000681500,TMB + H2O2,0.0100,0.2500,5.000,0.075,4.5,,-43.3,,https://doi.org/10.1021/acsanm.1c01457,,,,,
1103,RhPt,peroxidase,7,3.5,3.5,3.5,citric acid,0,0,192.12,6.1800,0.000927000,H2O2 + TMB,1.0000,16.0000,0.250,0.075,4.5,,-43.3,,https://doi.org/10.1021/acsanm.1c01457,,,,,
1104,Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.1206,0.000065100,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1105,Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,205.6000,0.000097900,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1106,Hg0.01Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.1337,0.000038500,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1107,Hg0.01Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,221.9000,0.000026900,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1108,Hg0.1Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,0.2570,0.000037200,TMB + H2O2,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1109,Hg0.1Pt,peroxidase,7,2.5,2.5,2.5,citric acid,0,0,192.12,295.0000,0.000022300,H2O2 + TMB,,,,,,,,,https://doi.org/10.1021/ac503544w,,,,,
1110,Ag3PO4,oxidase,7,1600,1600,1600,naked,0,0,0,3.3100,0.002770000,OPD,0.7000,1.3000,no,0.0200000,4.5,50,,,https://doi.org/10.1039/C5DT04192A,,,,,
1111,Ag3PO4,oxidase,7,1600,1600,1600,naked,0,0,0,2.0900,0.024200000,TMB,0.0500,0.2500,no,0.0700000,6,20,,,https://doi.org/10.1039/C5DT04192A,,,,,
1112,Ag/Ag3PO4,oxidase,7,1620,1620,1620,naked,0,0,0,1.2300,0.005180000,OPD,0.7000,1.3000,no,0.0200000,4.5,50,,,https://doi.org/10.1039/C5DT04192A,,,,,
1113,Ag/Ag3PO4,oxidase,7,1620,1620,1620,naked,0,0,0,0.1100,0.006320000,TMB,0.0500,0.2500,no,0.0700000,6,20,,,https://doi.org/10.1039/C5DT04192A,,,,,
1114,(CeO2)0.1/TiO2,peroxidase,,100,20,20,naked,0,0,0,0.0970,0.000055400,TMB + H2O2,0.0050,0.3000,1.000,0.0500000,4,25,,178,https://doi.org/10.1021/acsami.5b00023,,,,,
1115,(CeO2)0.1/TiO2,peroxidase,,100,20,20,naked,0,0,0,0.0400,0.000022700,H2O2 + TMB,0.0050,1.0000,0.250,0.0500000,4,25,,178,https://doi.org/10.1021/acsami.5b00023,,,,,
1116,Fe0.15-CoO,peroxidase,7,450,450,450,naked,0,0,0,0.1700,0.000509000,TMB + H2O2,0.0010,0.1000,20.000,0.3000000,4,25,,205.4,https://doi.org/10.1021/acs.inorgchem.0c03355,,,,,
1117,Fe0.15-CoO,peroxidase,7,450,450,450,naked,0,0,0,11.2000,0.000241000,H2O2 + TMB,2.0000,20.0000,0.100,0.3000000,4,25,,205.4,https://doi.org/10.1021/acs.inorgchem.0c03355,,,,,
1118,Fe3O4,peroxidase,7,89.8,89.8,89.8,naked,0,0,0,1.0600,0.000168000,TMB + H2O2,0.0100,0.8000,100.000,0.0000200,4.5,,,,https://doi.org/10.1039/C8RA05487H,,,,,
1119,Fe3O4,peroxidase,7,89.8,89.8,89.8,naked,0,0,0,56.8900,0.000596000,H2O2 + TMB,10.0000,600.0000,0.800,0.0000200,4.5,,,,https://doi.org/10.1039/C8RA05487H,,,,,
1120,Co0.5-Fe3O4,peroxidase,7,94.6,94.6,94.6,naked,0,0,0,1.1700,0.000379000,TMB + H2O2,0.0100,0.8000,100.000,0.0000200,4.5,,,,https://doi.org/10.1039/C8RA05487H,,,,,
1121,Co0.5-Fe3O4,peroxidase,7,94.6,94.6,94.6,naked,0,0,0,0.1900,0.000715000,H2O2 + TMB,10.0000,600.0000,0.800,0.0000200,4.5,,,,https://doi.org/10.1039/C8RA05487H,,,,,
1122,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.8500,0.000131000,OPD + H2O2,0.2000,1.5000,2.000,0.0500000,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1123,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,2.3000,0.000119000,H2O2 + OPD,0.2000,6.0000,1.000,0.0500000,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1124,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.8700,0.000132000,OPD + H2O2,0.2000,1.5000,2.000,0.0500000,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1125,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,2.4000,0.000125000,H2O2 + OPD,0.2000,6.0000,1.000,0.0500000,8,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1126,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,0.1550,0.000017100,TMB + H2O2,0.0250,0.3000,20.000,0.0500000,4,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1127,Fe3O4-Cu-Cu2O,peroxidase,7,50,50,50,naked,0,0,0,116.3000,0.000092300,H2O2 + TMB,2.0000,100.0000,0.200,0.0500000,4,25,,,https://doi.org/10.1016/j.jallcom.2016.04.269,,,,,
1128,Fe2O3/Fe4(Fe(CN)6)4,peroxidase,6,46,46,46,naked,0,ethylenediamine,60.10,1.2200,0.000044310,"3,5-DTBC + H2O2",0.0100,8.0000,208.000,0.0200000,7,40,,,https://doi.org/10.1016/j.snb.2012.11.074,,,,,
1129,Fe2O3/Fe4(Fe(CN)6)4,peroxidase,6,46,46,46,naked,0,ethylenediamine,60.10,91.5400,0.000083080,"H2O2 + 3,5-DTBC",49.0000,1 000.0000,4.500,0.0200000,7,40,,,https://doi.org/10.1016/j.snb.2012.11.074,,,,,
1130,Fe2O3,peroxidase,7,200,200,200,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0265,0.000000171,TMB + H2O2,0.4000,2.0000,250.000,0.0185000,5,,-55.403,,https://doi.org/10.1016/j.msec.2015.05.028,,,,,
1131,Fe2O3,peroxidase,7,200,200,200,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.0132,0.000000434,H2O2 + TMB,10.0000,120.0000,1.000,0.0185000,5,,-55.403,,https://doi.org/10.1016/j.msec.2015.05.028,,,,,
1132,Fe2O3,peroxidase,7,35,35,35,naked,0,ethylenediamine,60.10,0.0887,0.000009700,TMB + H2O2,0.0800,0.3200,987.000,0.1000000,4,,,,https://doi.org/10.1039/C6RA00963H,,,,,
1133,Fe2O3,peroxidase,7,35,35,35,naked,0,ethylenediamine,60.10,157.1900,0.000012840,H2O2 + TMB,40.0000,80.0000,0.100,0.1000000,4,,,,https://doi.org/10.1039/C6RA00963H,,,,,
1134,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450.00,0.0490,0.000102000,ABTS + H2O2,0.0100,0.5000,2.000,0.0018000,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283,,,,,
1135,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450.00,0.2540,0.000128000,H2O2 + ABTS,0.0100,0.5000,0.150,0.0018000,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283,,,,,
1136,Pd@Fe2O3,peroxidase,7,70,70,70,poly(ethylene oxide),oleic acid,trimethylamine N-oxide,2450.00,0.1000,0.000170000,TMB + H2O2,0.0010,0.2500,25.000,0.0030000,3.6,37,,,https://doi.org/10.1021/acs.chemmater.6b04283,,,,,
1137,Si-CoO,peroxidase,7,1000,70,70,naked,0,0,0,0.0589,0.000250000,TMB + H2O2,20.0000,100.0000,250.000,0.3000000,5,25,,,https://doi.org/10.1021/acssuschemeng.9b02459,,,,,
1138,Si-CoO,peroxidase,7,1000,70,70,naked,0,0,0,0.0230,0.000104000,H2O2 + TMB,0.0100,0.1000,1.000,0.3000000,5,25,,,https://doi.org/10.1021/acssuschemeng.9b02459,,,,,
1139,SiO2@Co3O4,peroxidase,7,63,63,63,naked,0,0,0,0.0870,0.000000120,TMB + H2O2,0.0150,0.4000,100.000,0.0100000,5,30,,,https://doi.org/10.1039/C4RA12596G,,,,,
1140,SiO2@Co3O4,peroxidase,7,63,63,63,naked,0,0,0,25.2000,0.000000150,H2O2 + TMB,20.0000,200.0000,0.300,0.0100000,5,30,,,https://doi.org/10.1039/C4RA12596G,,,,,
1141,Cu-CuFe2O4,peroxidase,7,7,7,7,sodium dodecyl benzenesulphonate,0,0,348.48,0.3900,0.000239000,TMB + H2O2,0.0500,0.8000,0.200,0.5000000,4,35,,62,https://doi.org/10.1016/j.surfin.2021.101109,,,,,
1142,Cu-CuFe2O4,peroxidase,7,7,7,7,sodium dodecyl benzenesulphonate,0,0,348.48,0.2100,0.000474000,H2O2 + TMB,0.0500,0.8000,0.400,0.5000000,4,35,,62,https://doi.org/10.1016/j.surfin.2021.101109,,,,,
1143,Fe2O3/CoNi,peroxidase,5,700,700,700,naked,0,0,0,0.2300,0.000135000,TMB + H2O2,0.2500,2.5000,130.000,3.0000000,6,20,,,https://doi.org/10.1039/D1RA03456A,,,,,
1144,Fe2O3/CoNi,peroxidase,5,700,700,700,naked,0,0,0,0.4200,0.000093000,H2O2 + TMB,6.0000,160.0000,0.350,3.0000000,6,20,,,https://doi.org/10.1039/D1RA03456A,,,,,
1145,MoS2/Fe3O4,peroxidase,6,1000,1000,1000,naked,0,0,0,0.3500,0.000350000,TMB + H2O2,0.1429,2.5000,200.000,0.0600000,,25,,,https://doi.org/10.1016/j.microc.2019.104019,,,,,
1146,MoS2/Fe3O4,peroxidase,6,1000,1000,1000,naked,0,0,0,2.5000,0.000033000,H2O2 + TMB,4.0000,100.0000,1.300,0.0600000,,25,,,https://doi.org/10.1016/j.microc.2019.104019,,,,,
1147,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,0.8060,0.001413000,TMB + H2O2,0.1000,1.2000,0.100,0.0100000,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051,,,,,
1148,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,0.2380,0.000378000,H2O2 + TMB,0.1000,2.0000,0.500,0.0100000,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051,,,,,
1149,MoS2@MgFe2O4,peroxidase,7,200,200,200,naked,0,0,0,1.0300,0.000141,ABTS + H2O2,,,0.100,0.0100000,4,45,,,https://doi.org/10.1016/j.snb.2018.08.051,,,,,
1150,MoS2–Pt0.74Ag0.26,peroxidase,6,200,200,200,poly(allylamine hydrochloride),0,0,180000.00,25.7100,0.000072900,TMB + H2O2,0.6000,8.0000,1.000,,4,50,,,https://doi.org/10.1039/C5NR08038J,,,,,
1151,MoS2–Pt0.74Ag0.26,peroxidase,6,200,200,200,poly(allylamine hydrochloride),0,0,180000.00,0.3860,0.000032200,H2O2 + TMB,0.1000,4.0000,1.000,,4,50,,,https://doi.org/10.1039/C5NR08038J,,,,,
1152,NiCo2S4,peroxidase,7,570,570,570,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,0.3000,0.000348600,TMB + H2O2,0.0010,0.1000,25.000,,4,25,,18.3,https://doi.org/10.1016/j.snb.2020.128850,,,,,
1153,NiCo2S4,peroxidase,7,570,570,570,Tetrakis(4-carboxyphenyl)porphine,0,0,790.79,4.5000,0.000043200,H2O2 + TMB,1.0000,10.0000,0.100,,4,25,,18.3,https://doi.org/10.1016/j.snb.2020.128850,,,,,
1154,Fe-Ag2S,peroxidase,2,15,15,15,naked,0,0,0,0.0756,0.000020900,TMB + H2O2,0.0100,0.0700,250.000,0.2400000,4,55,,,https://doi.org/10.1016/j.jallcom.2019.01.225,,,,,
1155,Fe-Ag2S,peroxidase,2,15,15,15,naked,0,0,0,0.4710,0.000374000,H2O2 + TMB,0.0100,0.0800,1.000,0.2400000,4,55,,,https://doi.org/10.1016/j.jallcom.2019.01.225,,,,,
1156,4N-TiO2,peroxidase,4,100,100,100,naked,0,0,0,0.4500,0.000115000,TMB + H2O2,0.3000,2.4000,0.300,4.5000000,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014,,,,,
1157,4N-TiO2,peroxidase,4,100,100,100,naked,0,0,0,0.7500,0.000068000,H2O2 + TMB,0.0100,0.3000,1.200,4.5000000,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014,,,,,
1158,4N-TiO2,peroxidase,4,100,100,100,1-Ethyl-3-methylimidazolium acetate,0,acetic acid,170.21,0.3500,0.000071000,TMB + H2O2,0.3000,2.4000,0.300,4.5000000,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014,,,,,
1159,4N-TiO2,peroxidase,4,100,100,100,1-Ethyl-3-methylimidazolium acetate,0,acetic acid,170.21,0.6400,0.000085000,H2O2 + TMB,0.0100,0.3000,1.200,4.5000000,7.4,25,,,https://doi.org/10.1016/j.jcis.2017.07.014,,,,,
1160,PdCu,oxidase,7,100,7,7,poly(dopamine),0,0,,0.1270,0.000086110,TMB,0.0100,2.0000,no,0.5000000,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568,,,,,
1161,Pd,oxidase,7,100,7,7,poly(dopamine),0,0,,0.1940,0.000062460,TMB,0.0100,2.0000,no,0.5000000,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568,,,,,
1162,PdCu,oxidase,7,100,7,7,naked,poly(dopamine),0,,0.8390,0.000052540,TMB,0.0100,2.0000,no,0.5000000,4,50,,,https://doi.org/10.1021/acssuschemeng.1c07568,,,,,
1163,Pd/C,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.0930,0.000017900,TMB,0.0100,0.8000,no,0.3130000,4.4,45,,,https://doi.org/10.1021/acsami.9b16279,,,,,
1164,Pd/C,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.1170,0.000005400,TMB,0.0100,0.8000,no,0.3130000,4.4,45,,,https://doi.org/10.1021/acsami.9b16279,,,,,
1165,Pd,oxidase,7,200,200,3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.1010,0.000011600,TMB,0.0100,0.8000,no,0.3130000,4.4,45,,,https://doi.org/10.1021/acsami.9b16279,,,,,
1166,Pd-As0.01,oxidase,7,3.8,3.8,3.8,dithiothreitol,0,0,154.25,0.1700,0.000028000,TMB,0.0300,0.1650,no,0.2000000,4,25,,,https://doi.org/10.1016/j.snb.2019.126876,,,,,
1167,Pd3.5-Ir,peroxidase,7,3.3,3.3,3.3,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.2700,0.000630000,TMB + H2O2,0.0100,0.6000,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147,,,,,
1168,Pd3.5-Ir,peroxidase,7,5.9,5.9,5.9,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.6400,0.001300000,TMB + H2O2,0.0100,0.6000,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147,,,,,
1169,Pd3.5-Ir,peroxidase,7,9.8,9.8,9.8,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.4000,0.000890000,TMB + H2O2,0.0100,0.6000,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147,,,,,
1170,Pd3.5-Ir,peroxidase,7,13,13,13,naked,poly(N-Vinylpyrrolidone),ascorbic acid,55000.00,0.3400,0.000720000,TMB + H2O2,0.0100,0.6000,2 000.000,,,,,,https://doi.org/10.1002/cbic.202000147,,,,,
1171,Pd,oxidase,7,8.4,8.4,2,naked,poly(N-Vinylpyrrolidone),"Cetrimonium bromide, citric acid",29000.00,0.0860,0.000015200,OPD,0.0100,1.1000,no,0.0160000,7.4,,-13.9,,https://doi.org/10.1016/j.cclet.2021.08.017,,,,,
1172,Pd/C3N4,oxidase,7,8.4,8.4,2,naked,poly(N-Vinylpyrrolidone),"Cetrimonium bromide, citric acid",29000.00,0.1210,0.000010500,OPD,0.0100,1.1000,no,0.4020000,7.4,,15.2,,https://doi.org/10.1016/j.cclet.2021.08.017,,,,,
1173,Pd,oxidase,3,,,,naked,0,dipyridylamine,342.40,0.0268,0.000070840,terephthalic acid ,0.1000,5.0000,no,,4.2,,,,https://doi.org/10.1021/jacs.0c09567,,,,,
1174,Ce2(CO3)2O,oxidase,3,200,200,200,naked,0,0,0,2.3300,0.000010000,TMB,0.5000,15.0000,no,1.0000000,4,25,17.07,53.65,https://doi.org/10.1021/acsanm.3c01652,,,,,
1175,Fe–Mn,oxidase,3,500,500,500,naked,0,0,0,0.2000,0.000102500,TMB,0.1000,1.0000,no,0.1250000,3,25,,,https://doi.org/10.1016/j.lwt.2021.112821,,,,,
1176,Au@Pt,oxidase,7,48.1,48.1,48.1,naked,0,"therabloat, ascorbic acid",12600.00,0.1920,0.000081600,TMB,0.1500,1.4000,no,1.0000000,6,25,,20.6,https://doi.org/10.3390/nano12050755,,,,,
1177,Au@Pt,oxidase,7,48.1,48.1,48.1,naked,0,"therabloat, ascorbic acid",12600.00,0.2680,0.000015300,OPD,0.2500,3.2500,no,1.0000000,6,25,,20.6,https://doi.org/10.3390/nano12050755,,,,,
1178,MnO2,oxidase,6,100,100,100,naked,0,oleic acid,282.47,0.0950,0.000260000,TMB,0.1000,5.0000,no,0.0610000,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004,,,,,
1179,Pt,oxidase,7,45,45,45,naked,0,trisodium citrate,192.12,0.6200,0.000011000,TMB,0.1000,5.0000,no,0.0610000,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004,,,,,
1180,Pt@MnO2,oxidase,6,250,250,250,naked,0,"oleic acid, trisodium citrate",474.59,0.0150,0.000156000,TMB,0.1000,5.0000,no,0.0610000,4,25,,,https://doi.org/10.1016/j.bios.2018.08.004,,,,,
1181,MnO2/C,oxidase,,200,10,10,naked,0,0,0,0.1100,0.000244000,TMB,0.0100,0.2000,no,1.0000000,4,25,,94.6,https://doi.org/10.1021/acsanm.2c03340,,,,,
1182,Cu/Cu2O ,oxidase,7,60,60,60,naked,0,0,0,0.3560,0.640000000,ascorbic acid,0.0100,0.3500,no,0.1000000,7.4,,,,https://doi.org/10.1038/s41467-021-23737-1,,,,,
1183,Cu/Cu2O ,oxidase,7,80,80,80,glutathione,0,0,307.33,0.1890,0.907000000,ascorbic acid,0.0100,0.3500,no,0.1000000,7.4,,−30.7,,https://doi.org/10.1038/s41467-021-23737-1,,,,,
1184,Cu,oxidase,,400,400,400,2-aminoterephthalic acid,0,0,181.15,0.7513,0.000760000,"3,5-DTBC",0.1000,3.0000,no,1.0000000,8,37,,,https://doi.org/10.1016/j.saa.2023.123003,,,,,
1185,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.6819,0.000173900,TOOS,0.1000,1.6000,no,,8,40,−26.7 ,,https://doi.org/10.1016/j.talanta.2021.122647,,,,,
1186,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.0092,0.000185400,MBTH,0.0100,0.2200,no,,8,40,−26.8,,https://doi.org/10.1016/j.talanta.2021.122647,,,,,
1187,Pt,oxidase,,2.95,2.95,2.95,citric acid,0,0,192.12,0.1369,0.000164500,TOOS + MBTH,0.1000,2.2000,no,,8,40,−26.9,,https://doi.org/10.1016/j.talanta.2021.122647,,,,,
1188,Pt,oxidase,7,3.3,3.3,3.3,chitosan,0,0,150000.00,0.201,0.000777,ascorbic acid,0.0860,0.160000000,no,1.9580000,5,,−44.8,,https://doi.org/10.1016/j.carbpol.2022.120120,,,,,
1189,Pt,oxidase,7,3.3,3.3,3.3,chitosan,0,0,200000.00,0.3850,0.000528000,ascorbic acid,0.0100,0.2500,no,1.9580000,5,,−44.8,,https://doi.org/10.1016/j.carbpol.2022.120120,,,,,
1190,CoMnO3,oxidase,5,2000,30,30,naked,0,0,0,0.1670,0.000674000,TMB,0.2500,2.5000,no,0.0500000,4,40,,,https://doi.org/10.1016/j.snb.2023.133540,,,,,
1191,H-MnO2,oxidase,6,150,150,150,naked,0,citric acid,192.12,0.7810,0.000668000,TMB,0.1000,8.0000,no,0.1000000,4,,31.3,,https://doi.org/10.1039/D0NJ02387F,,,,,
1192,Co1.5Mn1.5O4,peroxidase,7,140,140,140,naked,0,nitric acid ,63.01,0.0160,0.000018800,TMB + H2O2,0.0100,0.5000,10.000,0.0300000,4,50,,,https://doi.org/10.1016/j.snb.2021.129763,,,,,
1193,Co1.5Mn1.5O4,peroxidase,7,140,140,140,naked,0,nitric acid ,63.01,14.4600,0.000087600,H2O2 + TMB,1.0000,200.0000,10.000,0.0300000,4,50,,,https://doi.org/10.1016/j.snb.2021.129763,,,,,
